"","date","new_file_name","species","time","mange_signs_present","clear_photo","not_coyote","season","year","site"
"2942",2013-01-21,"R08-VLG1-WI13(4).JPG","Coyote","4:37:42",NA,0,NA,"Winter",2013,"VLG"
"2943",2013-01-16,"R08-VLG1-WI13(5).JPG","Coyote","14:18:23",1,1,NA,"Winter",2013,"VLG"
"2944",2013-01-16,"R08-VLG1-WI13(6).JPG","Coyote","14:17:54",1,1,NA,"Winter",2013,"VLG"
"2945",2013-01-17,"R08-VLG1-WI13(7).JPG","Coyote","15:50:28",1,1,NA,"Winter",2013,"VLG"
"2946",2013-01-16,"R08-VLG1-WI13(8).JPG","Coyote","14:17:16",NA,0,NA,"Winter",2013,"VLG"
"2947",2013-01-17,"R08-VLG1-WI13(9).JPG","Coyote","7:22:15",NA,1,NA,"Winter",2013,"VLG"
"2948",2013-01-17,"R08-VLG1-WI13(10).JPG","Coyote","7:19:20",NA,1,NA,"Winter",2013,"VLG"
"2949",2013-01-16,"R08-VLG1-WI13(11).JPG","Coyote","17:04:51",NA,0,NA,"Winter",2013,"VLG"
"2950",2013-01-16,"R08-VLG1-WI13(12).JPG","Coyote","17:04:19",NA,1,NA,"Winter",2013,"VLG"
"2951",2013-01-16,"R08-PAP1-WI13(1).JPG","Coyote","18:05:32",NA,1,NA,"Winter",2013,"PAP"
"2952",2013-01-15,"R07-YHR1-WI13(1).JPG","Coyote","13:01:16",1,1,NA,"Winter",2013,"YHR"
"2953",2013-01-25,"R07-YHR1-WI13(2).JPG","Coyote","11:57:36",NA,1,NA,"Winter",2013,"YHR"
"2954",2013-01-15,"R07-YHR1-WI13(3).JPG","Coyote","13:00:48",1,1,NA,"Winter",2013,"YHR"
"2955",2013-01-19,"R07-YHR1-WI13(4).JPG","Coyote","12:42:16",1,1,NA,"Winter",2013,"YHR"
"2956",2013-01-15,"R07-YHR1-WI13(5).JPG","Coyote","14:50:32",NA,0,NA,"Winter",2013,"YHR"
"2957",2013-01-15,"R07-YHR1-WI13(6).JPG","Coyote","14:50:01",NA,1,NA,"Winter",2013,"YHR"
"2958",2013-01-15,"R07-YHR1-WI13(7).JPG","Coyote","14:49:29",NA,1,NA,"Winter",2013,"YHR"
"2959",2013-01-15,"R07-YHR1-WI13(8).JPG","Coyote","14:49:01",NA,1,NA,"Winter",2013,"YHR"
"2960",2013-01-15,"R07-YHR1-WI13(9).JPG","Coyote","14:48:30",NA,1,NA,"Winter",2013,"YHR"
"2961",2013-01-15,"R07-YHR1-WI13(10).JPG","Coyote","14:48:00",NA,1,NA,"Winter",2013,"YHR"
"2962",2013-01-15,"R07-YHR1-WI13(11).JPG","Coyote","13:03:10",1,1,NA,"Winter",2013,"YHR"
"2963",2013-01-15,"R07-YHR1-WI13(12).JPG","Coyote","13:02:42",1,1,NA,"Winter",2013,"YHR"
"2964",2013-01-15,"R07-YHR1-WI13(13).JPG","Coyote","13:02:13",1,1,NA,"Winter",2013,"YHR"
"2965",2013-02-06,"R07-YHR1-WI13(14).JPG","Coyote","14:21:17",1,1,NA,"Winter",2013,"YHR"
"2966",2013-02-04,"R07-YHR1-WI13(15).JPG","Coyote","10:56:35",NA,1,NA,"Winter",2013,"YHR"
"2967",2013-01-15,"R07-YHR1-WI13(16).JPG","Coyote","13:01:44",1,1,NA,"Winter",2013,"YHR"
"2968",2013-02-09,"R07-GOF1-WI13(1).JPG","Coyote","0:06:26",NA,0,NA,"Winter",2013,"GOF"
"2969",2013-02-07,"R07-GOF1-WI13(2).JPG","Coyote","2:26:11",NA,0,NA,"Winter",2013,"GOF"
"2970",2013-02-03,"R07-GOF1-WI13(3).JPG","Coyote","3:31:32",NA,0,NA,"Winter",2013,"GOF"
"2971",2013-02-03,"R07-GOF1-WI13(4).JPG","Coyote","3:31:04",NA,0,NA,"Winter",2013,"GOF"
"2972",2013-01-20,"R07-GOF1-WI13(5).JPG","Coyote","19:14:05",NA,1,NA,"Winter",2013,"GOF"
"2973",2013-01-20,"R07-GOF1-WI13(6).JPG","Coyote","3:59:19",NA,0,NA,"Winter",2013,"GOF"
"2974",2013-01-20,"R07-GOF1-WI13(7).JPG","Coyote","3:58:50",NA,1,NA,"Winter",2013,"GOF"
"2975",2013-01-20,"R07-GOF1-WI13(8).JPG","Coyote","3:58:21",NA,1,NA,"Winter",2013,"GOF"
"2976",2013-01-19,"R07-GOF1-WI13(9).JPG","Coyote","19:57:49",NA,0,NA,"Winter",2013,"GOF"
"2977",2013-01-19,"R07-GOF1-WI13(10).JPG","Coyote","19:57:21",NA,1,NA,"Winter",2013,"GOF"
"2978",2013-01-19,"R07-GOF1-WI13(11).JPG","Coyote","19:56:42",NA,1,NA,"Winter",2013,"GOF"
"2979",2013-01-30,"R07-GOF1-WI13(12).JPG","Coyote","4:53:33",NA,0,NA,"Winter",2013,"GOF"
"2980",2013-01-28,"R07-GOF1-WI13(13).JPG","Coyote","19:39:37",NA,1,NA,"Winter",2013,"GOF"
"2981",2013-01-27,"R07-GOF1-WI13(14).JPG","Coyote","4:56:07",NA,0,NA,"Winter",2013,"GOF"
"2982",2013-01-27,"R07-GOF1-WI13(15).JPG","Coyote","4:54:56",NA,1,NA,"Winter",2013,"GOF"
"2983",2013-01-27,"R07-GOF1-WI13(16).JPG","Coyote","4:54:26",NA,1,NA,"Winter",2013,"GOF"
"2984",2013-01-25,"R07-GOF1-WI13(17).JPG","Coyote","21:38:32",NA,1,NA,"Winter",2013,"GOF"
"2985",2013-01-24,"R07-GOF1-WI13(18).JPG","Coyote","21:31:35",NA,0,NA,"Winter",2013,"GOF"
"2986",2013-01-24,"R07-GOF1-WI13(19).JPG","Coyote","21:31:04",NA,1,NA,"Winter",2013,"GOF"
"2987",2013-01-24,"R07-GOF1-WI13(20).JPG","Coyote","20:14:47",NA,0,NA,"Winter",2013,"GOF"
"2988",2013-01-24,"R07-GOF1-WI13(21).JPG","Coyote","20:14:02",NA,1,NA,"Winter",2013,"GOF"
"2989",2013-01-18,"R07-GOF1-WI13(22).JPG","Coyote","20:10:05",NA,0,NA,"Winter",2013,"GOF"
"2990",2013-01-18,"R07-GOF1-WI13(23).JPG","Coyote","19:43:53",NA,0,NA,"Winter",2013,"GOF"
"2991",2013-01-18,"R07-GOF1-WI13(24).JPG","Coyote","6:16:39",NA,0,NA,"Winter",2013,"GOF"
"2992",2013-01-17,"R07-GOF1-WI13(25).JPG","Coyote","2:50:27",NA,1,NA,"Winter",2013,"GOF"
"2993",2013-01-17,"R07-GOF1-WI13(26).JPG","Coyote","2:49:59",NA,0,NA,"Winter",2013,"GOF"
"2994",2013-01-17,"R07-GOF1-WI13(27).JPG","Coyote","2:49:29",NA,0,NA,"Winter",2013,"GOF"
"2995",2013-01-17,"R07-GOF1-WI13(28).JPG","Coyote","2:49:01",NA,1,NA,"Winter",2013,"GOF"
"2996",2013-01-17,"R07-GOF1-WI13(29).JPG","Coyote","2:48:33",NA,0,NA,"Winter",2013,"GOF"
"2997",2013-01-17,"R07-GOF1-WI13(30).JPG","Coyote","2:48:04",NA,0,NA,"Winter",2013,"GOF"
"2998",2013-01-17,"R07-GOF1-WI13(31).JPG","Coyote","2:47:35",NA,0,NA,"Winter",2013,"GOF"
"2999",2013-01-17,"R07-GOF1-WI13(32).JPG","Coyote","2:47:00",NA,1,NA,"Winter",2013,"GOF"
"3000",2013-01-17,"R07-GOF1-WI13(33).JPG","Coyote","0:13:28",NA,1,NA,"Winter",2013,"GOF"
"3001",2013-01-17,"R07-GOF1-WI13(34).JPG","Coyote","0:13:00",NA,1,NA,"Winter",2013,"GOF"
"3002",2013-01-17,"R07-GOF1-WI13(35).JPG","Coyote","0:12:31",NA,1,NA,"Winter",2013,"GOF"
"3003",2013-01-17,"R07-GOF1-WI13(36).JPG","Coyote","0:12:02",NA,1,NA,"Winter",2013,"GOF"
"3004",2013-01-22,"R07-FSP1-WI13(1).JPG","Coyote","5:51:10",NA,1,NA,"Winter",2013,"FSP"
"3005",2013-01-21,"R07-FSP1-WI13(2).JPG","Coyote","6:44:43",NA,1,NA,"Winter",2013,"FSP"
"3006",2013-01-21,"R07-FSP1-WI13(3).JPG","Coyote","6:44:14",NA,1,NA,"Winter",2013,"FSP"
"3007",2013-01-19,"R07-FSP1-WI13(4).JPG","Coyote","19:54:43",NA,1,NA,"Winter",2013,"FSP"
"3008",2013-01-19,"R07-FSP1-WI13(5).JPG","Coyote","19:54:15",NA,1,NA,"Winter",2013,"FSP"
"3009",2013-01-19,"R07-FSP1-WI13(6).JPG","Coyote","19:53:44",NA,1,NA,"Winter",2013,"FSP"
"3010",2013-01-19,"R07-FSP1-WI13(7).JPG","Coyote","19:53:15",NA,1,NA,"Winter",2013,"FSP"
"3011",2013-01-19,"R07-FSP1-WI13(8).JPG","Coyote","19:52:32",NA,0,NA,"Winter",2013,"FSP"
"3012",2013-01-16,"R07-FSP1-WI13(9).JPG","Coyote","20:28:40",NA,1,NA,"Winter",2013,"FSP"
"3013",2013-01-16,"R07-FSP1-WI13(10).JPG","Coyote","20:28:10",NA,0,NA,"Winter",2013,"FSP"
"3014",2013-01-16,"R07-FSP1-WI13(11).JPG","Coyote","20:27:40",NA,0,NA,"Winter",2013,"FSP"
"3015",2013-01-16,"R07-FSP1-WI13(12).JPG","Coyote","20:26:28",NA,0,NA,"Winter",2013,"FSP"
"3016",2013-01-16,"R07-FSP1-WI13(13).JPG","Coyote","20:25:58",NA,0,NA,"Winter",2013,"FSP"
"3017",2013-02-07,"R07-FSP1-WI13(14).JPG","Coyote","18:59:15",NA,1,NA,"Winter",2013,"FSP"
"3018",2013-02-06,"R07-FSP1-WI13(15).JPG","Coyote","0:35:01",NA,1,NA,"Winter",2013,"FSP"
"3019",2013-02-06,"R07-FSP1-WI13(16).JPG","Coyote","0:34:24",NA,1,NA,"Winter",2013,"FSP"
"3020",2013-02-06,"R07-FSP1-WI13(17).JPG","Coyote","0:33:55",NA,1,NA,"Winter",2013,"FSP"
"3021",2013-02-06,"R07-FSP1-WI13(18).JPG","Coyote","0:33:22",NA,1,NA,"Winter",2013,"FSP"
"3022",2013-02-06,"R07-FSP1-WI13(19).JPG","Coyote","0:32:42",NA,0,NA,"Winter",2013,"FSP"
"3023",2013-01-17,"R06-YOW1-WI13(1).JPG","Coyote","4:34:04",NA,1,NA,"Winter",2013,"YOW"
"3024",2013-01-17,"R06-YOW1-WI13(1).JPG","Coyote","4:33:04",NA,1,NA,"Winter",2013,"YOW"
"3025",2013-02-08,"R06-YOW1-WI13(2).JPG","Coyote","3:13:23",NA,1,NA,"Winter",2013,"YOW"
"3026",2013-02-08,"R06-YOW1-WI13(3).JPG","Coyote","3:12:54",NA,1,NA,"Winter",2013,"YOW"
"3027",2013-01-17,"R06-YOW1-WI13(4).JPG","Coyote","4:33:04",NA,1,NA,"Winter",2013,"YOW"
"3028",2013-01-27,"R06-YOW1-WI13(5).JPG","Coyote","13:03:08",NA,0,NA,"Winter",2013,"YOW"
"3029",2013-01-27,"R06-YOW1-WI13(6).JPG","Coyote","7:49:54",NA,0,NA,"Winter",2013,"YOW"
"3030",2013-01-27,"R06-YOW1-WI13(7).JPG","Coyote","7:49:22",NA,0,NA,"Winter",2013,"YOW"
"3031",2013-01-27,"R06-YOW1-WI13(8).JPG","Coyote","7:48:53",NA,1,NA,"Winter",2013,"YOW"
"3032",2013-01-17,"R06-YOW1-WI13(9).JPG","Coyote","4:36:14",NA,1,NA,"Winter",2013,"YOW"
"3033",2013-01-17,"R06-YOW1-WI13(10).JPG","Coyote","4:35:35",NA,1,NA,"Winter",2013,"YOW"
"3034",2013-01-17,"R06-YOW1-WI13(11).JPG","Coyote","4:35:07",NA,0,NA,"Winter",2013,"YOW"
"3035",2013-01-17,"R06-YOW1-WI13(12).JPG","Coyote","4:34:33",NA,1,NA,"Winter",2013,"YOW"
"3036",2013-01-21,"R06-SLT2-WI13(1).JPG","Coyote","13:05:00",NA,0,NA,"Winter",2013,"SLT"
"3037",2013-01-21,"R06-SLT2-WI13(2).JPG","Coyote","4:51:01",NA,0,NA,"Winter",2013,"SLT"
"3039",2013-01-19,"R06-SLT2-WI13(4).JPG","Coyote","2:47:21",NA,1,NA,"Winter",2013,"SLT"
"3040",2013-01-18,"R06-SLT2-WI13(5).JPG","Coyote","21:50:21",1,1,NA,"Winter",2013,"SLT"
"3041",2013-01-26,"R06-SLT2-WI13(6).JPG","Coyote","20:05:11",NA,0,NA,"Winter",2013,"SLT"
"3042",2013-01-24,"R06-SLT2-WI13(7).JPG","Coyote","22:34:43",NA,0,NA,"Winter",2013,"SLT"
"3043",2013-01-23,"R06-SLT2-WI13(8).JPG","Coyote","4:03:49",NA,0,NA,"Winter",2013,"SLT"
"3044",2013-01-23,"R06-SLT2-WI13(9).JPG","Coyote","0:42:42",NA,0,NA,"Winter",2013,"SLT"
"3045",2013-01-22,"R06-SLT2-WI13(10).JPG","Coyote","22:02:21",NA,0,NA,"Winter",2013,"SLT"
"3046",2013-01-16,"R06-SLT2-WI13(11).JPG","Coyote","19:21:59",1,1,NA,"Winter",2013,"SLT"
"3047",2013-01-15,"R06-SLT2-WI13(12).JPG","Coyote","23:54:22",NA,1,NA,"Winter",2013,"SLT"
"3048",2013-01-15,"R06-SLT2-WI13(13).JPG","Coyote","23:53:52",NA,0,NA,"Winter",2013,"SLT"
"3049",2013-02-04,"R06-SLT1-WI13(1).JPG","Coyote","4:31:30",NA,0,NA,"Winter",2013,"SLT"
"3050",2013-02-04,"R06-SLT1-WI13(2).JPG","Coyote","4:30:53",NA,1,NA,"Winter",2013,"SLT"
"3051",2013-01-22,"R06-SLT1-WI13(3).JPG","Coyote","22:16:53",NA,1,NA,"Winter",2013,"SLT"
"3052",2013-01-22,"R06-SLT1-WI13(4).JPG","Coyote","22:16:13",NA,0,NA,"Winter",2013,"SLT"
"3053",2013-01-22,"R06-SLT1-WI13(5).JPG","Coyote","22:15:44",NA,0,NA,"Winter",2013,"SLT"
"3054",2013-02-08,"R06-SLT1-WI13(6).JPG","Coyote","12:42:31",NA,1,NA,"Winter",2013,"SLT"
"3055",2013-01-18,"R06-SLT1-WI13(7).JPG","Coyote","1:05:02",1,1,NA,"Winter",2013,"SLT"
"3056",2013-01-20,"R06-OTB1-WI13(1).JPG","Coyote","10:25:47",NA,0,NA,"Winter",2013,"OTB"
"3057",2013-01-16,"R06-OTB1-WI13(2).JPG","Coyote","21:48:49",NA,0,NA,"Winter",2013,"OTB"
"3058",2013-01-16,"R06-OTB1-WI13(3).JPG","Coyote","21:48:19",NA,0,NA,"Winter",2013,"OTB"
"3059",2013-01-16,"R06-OTB1-WI13(4).JPG","Coyote","6:05:28",NA,1,NA,"Winter",2013,"OTB"
"3060",2013-01-16,"R06-OTB1-WI13(5).JPG","Coyote","6:04:40",NA,1,NA,"Winter",2013,"OTB"
"3061",2013-01-16,"R06-OTB1-WI13(6).JPG","Coyote","6:04:10",NA,0,NA,"Winter",2013,"OTB"
"3062",2013-01-16,"R06-OTB1-WI13(7).JPG","Coyote","6:03:41",NA,1,NA,"Winter",2013,"OTB"
"3063",2013-01-16,"R06-OTB1-WI13(8).JPG","Coyote","6:03:10",NA,1,NA,"Winter",2013,"OTB"
"3064",2013-01-16,"R06-OTB1-WI13(9).JPG","Coyote","6:02:38",NA,0,NA,"Winter",2013,"OTB"
"3065",2013-01-16,"R06-OTB1-WI13(10).JPG","Coyote","6:02:02",NA,1,NA,"Winter",2013,"OTB"
"3067",2013-02-11,"R06-OTB1-WI13(12).JPG","Coyote","3:49:45",NA,1,NA,"Winter",2013,"OTB"
"3068",2013-01-16,"R06-OTB1-WI13(13).JPG","Coyote","6:01:32",NA,0,NA,"Winter",2013,"OTB"
"3069",2013-02-08,"R06-OTB1-WI13(14).JPG","Coyote","1:08:50",NA,0,NA,"Winter",2013,"OTB"
"3070",2013-02-07,"R06-OTB1-WI13(15).JPG","Coyote","22:04:53",NA,1,NA,"Winter",2013,"OTB"
"3071",2013-02-07,"R06-OTB1-WI13(16).JPG","Coyote","4:44:10",NA,0,NA,"Winter",2013,"OTB"
"3072",2013-02-07,"R06-OTB1-WI13(17).JPG","Coyote","0:30:10",NA,1,NA,"Winter",2013,"OTB"
"3073",2013-02-07,"R06-OTB1-WI13(18).JPG","Coyote","0:29:29",NA,0,NA,"Winter",2013,"OTB"
"3074",2013-01-16,"R06-OTB1-WI13(19).JPG","Coyote","6:01:03",NA,1,NA,"Winter",2013,"OTB"
"3075",2013-02-06,"R06-OTB1-WI13(20).JPG","Coyote","5:31:29",NA,1,NA,"Winter",2013,"OTB"
"3076",2013-02-06,"R06-OTB1-WI13(21).JPG","Coyote","5:30:41",NA,1,NA,"Winter",2013,"OTB"
"3079",2013-02-03,"R06-OTB1-WI13(24).JPG","Coyote","12:10:16",1,1,NA,"Winter",2013,"OTB"
"3081",2013-01-16,"R06-OTB1-WI13(26).JPG","Coyote","5:56:27",NA,0,NA,"Winter",2013,"OTB"
"3083",2013-01-16,"R06-OTB1-WI13(28).JPG","Coyote","5:55:58",NA,0,NA,"Winter",2013,"OTB"
"3085",2013-01-16,"R05-MTC1-WI13(1).JPG","Coyote","6:45:51",NA,1,NA,"Winter",2013,"MTC"
"3086",2013-01-16,"R05-MTC1-WI13(2).JPG","Coyote","6:45:18",NA,1,NA,"Winter",2013,"MTC"
"3087",2013-01-16,"R05-MTC1-WI13(3).JPG","Coyote","6:44:49",NA,1,NA,"Winter",2013,"MTC"
"3088",2013-01-16,"R05-MTC1-WI13(4).JPG","Coyote","6:44:20",NA,0,NA,"Winter",2013,"MTC"
"3089",2013-01-16,"R05-MTC1-WI13(5).JPG","Coyote","6:43:51",NA,1,NA,"Winter",2013,"MTC"
"3090",2013-01-16,"R05-MTC1-WI13(6).JPG","Coyote","6:43:21",NA,1,NA,"Winter",2013,"MTC"
"3091",2013-01-16,"R05-MTC1-WI13(7).JPG","Coyote","6:42:49",NA,0,NA,"Winter",2013,"MTC"
"3092",2013-01-16,"R05-MTC1-WI13(8).JPG","Coyote","6:42:18",NA,1,NA,"Winter",2013,"MTC"
"3093",2013-01-16,"R05-MTC1-WI13(9).JPG","Coyote","6:41:48",NA,0,NA,"Winter",2013,"MTC"
"3094",2013-01-16,"R05-MTC1-WI13(10).JPG","Coyote","6:34:26",NA,1,NA,"Winter",2013,"MTC"
"3095",2013-01-16,"R05-MTC1-WI13(11).JPG","Coyote","6:33:57",NA,1,NA,"Winter",2013,"MTC"
"3096",2013-01-16,"R05-MTC1-WI13(12).JPG","Coyote","6:33:28",NA,1,NA,"Winter",2013,"MTC"
"3097",2013-01-16,"R05-MTC1-WI13(13).JPG","Coyote","6:32:56",NA,1,NA,"Winter",2013,"MTC"
"3098",2013-01-16,"R05-MTC1-WI13(14).JPG","Coyote","6:32:26",NA,1,NA,"Winter",2013,"MTC"
"3099",2013-01-16,"R05-MTC1-WI13(15).JPG","Coyote","6:31:53",NA,1,NA,"Winter",2013,"MTC"
"3100",2013-02-09,"R05-MTC1-WI13(16).JPG","Coyote","8:54:12",NA,1,NA,"Winter",2013,"MTC"
"3101",2013-02-09,"R05-MTC1-WI13(17).JPG","Coyote","8:42:58",NA,0,NA,"Winter",2013,"MTC"
"3102",2013-02-08,"R05-MTC1-WI13(18).JPG","Coyote","22:38:04",NA,0,NA,"Winter",2013,"MTC"
"3103",2013-02-08,"R05-MTC1-WI13(19).JPG","Coyote","21:26:45",NA,0,NA,"Winter",2013,"MTC"
"3104",2013-02-08,"R05-MTC1-WI13(20).JPG","Coyote","21:26:16",NA,0,NA,"Winter",2013,"MTC"
"3105",2013-02-08,"R05-MTC1-WI13(21).JPG","Coyote","21:25:48",NA,0,NA,"Winter",2013,"MTC"
"3106",2013-02-08,"R05-MTC1-WI13(22).JPG","Coyote","7:30:46",NA,1,NA,"Winter",2013,"MTC"
"3107",2013-02-08,"R05-MTC1-WI13(23).JPG","Coyote","7:24:30",NA,0,NA,"Winter",2013,"MTC"
"3108",2013-02-08,"R05-MTC1-WI13(24).JPG","Coyote","7:24:01",NA,1,NA,"Winter",2013,"MTC"
"3109",2013-02-08,"R05-MTC1-WI13(25).JPG","Coyote","7:23:33",NA,1,NA,"Winter",2013,"MTC"
"3110",2013-02-07,"R05-MTC1-WI13(26).JPG","Coyote","23:34:35",NA,0,NA,"Winter",2013,"MTC"
"3111",2013-02-07,"R05-MTC1-WI13(27).JPG","Coyote","19:26:15",NA,0,NA,"Winter",2013,"MTC"
"3112",2013-02-07,"R05-MTC1-WI13(28).JPG","Coyote","19:24:56",NA,1,NA,"Winter",2013,"MTC"
"3113",2013-02-07,"R05-MTC1-WI13(29).JPG","Coyote","19:24:27",NA,0,NA,"Winter",2013,"MTC"
"3114",2013-02-07,"R05-MTC1-WI13(30).JPG","Coyote","19:23:57",NA,0,NA,"Winter",2013,"MTC"
"3115",2013-02-07,"R05-MTC1-WI13(31).JPG","Coyote","19:23:26",NA,0,NA,"Winter",2013,"MTC"
"3116",2013-02-06,"R05-MTC1-WI13(32).JPG","Coyote","19:45:51",NA,1,NA,"Winter",2013,"MTC"
"3117",2013-02-06,"R05-MTC1-WI13(33).JPG","Coyote","4:13:02",NA,0,NA,"Winter",2013,"MTC"
"3118",2013-02-06,"R05-MTC1-WI13(34).JPG","Coyote","4:12:34",NA,0,NA,"Winter",2013,"MTC"
"3119",2013-02-06,"R05-MTC1-WI13(35).JPG","Coyote","4:12:05",NA,0,NA,"Winter",2013,"MTC"
"3120",2013-01-18,"R05-MTC1-WI13(36).JPG","Coyote","18:23:31",NA,0,NA,"Winter",2013,"MTC"
"3121",2013-01-18,"R05-MTC1-WI13(37).JPG","Coyote","18:22:46",NA,1,NA,"Winter",2013,"MTC"
"3122",2013-01-18,"R05-MTC1-WI13(38).JPG","Coyote","18:22:15",NA,1,NA,"Winter",2013,"MTC"
"3123",2013-01-18,"R05-MTC1-WI13(39).JPG","Coyote","18:21:46",NA,0,NA,"Winter",2013,"MTC"
"3124",2013-01-31,"R04-SCH1-WI13(1).JPG","Coyote","22:35:21",NA,0,NA,"Winter",2013,"SCH"
"3125",2013-01-31,"R04-SCH1-WI13(2).JPG","Coyote","22:34:48",NA,0,NA,"Winter",2013,"SCH"
"3126",2013-01-31,"R04-SCH1-WI13(3).JPG","Coyote","22:34:11",NA,0,NA,"Winter",2013,"SCH"
"3127",2013-01-31,"R04-SCH1-WI13(4).JPG","Coyote","22:32:40",NA,1,NA,"Winter",2013,"SCH"
"3128",2013-01-22,"R04-SCH1-WI13(5).JPG","Coyote","2:36:04",NA,0,NA,"Winter",2013,"SCH"
"3129",2013-01-19,"R04-SCH1-WI13(6).JPG","Coyote","5:01:52",NA,0,NA,"Winter",2013,"SCH"
"3131",2013-02-09,"R04-MMW2-WI13(1).JPG","Coyote","6:03:10",NA,1,NA,"Winter",2013,"MMW"
"3132",2013-02-04,"R04-MMW2-WI13(2).JPG","Coyote","19:59:47",NA,1,NA,"Winter",2013,"MMW"
"3133",2013-02-04,"R04-MMW2-WI13(3).JPG","Coyote","19:58:57",NA,1,NA,"Winter",2013,"MMW"
"3134",2013-02-04,"R04-MMW2-WI13(4).JPG","Coyote","19:54:14",NA,1,NA,"Winter",2013,"MMW"
"3135",2013-02-04,"R04-MMW2-WI13(5).JPG","Coyote","15:59:47",NA,1,NA,"Winter",2013,"MMW"
"3136",2013-02-04,"R04-MMW2-WI13(6).JPG","Coyote","15:58:22",NA,1,NA,"Winter",2013,"MMW"
"3137",2013-01-18,"R04-MMW2-WI13(7).JPG","Coyote","10:05:55",NA,1,NA,"Winter",2013,"MMW"
"3138",2013-01-18,"R04-MMW2-WI13(8).JPG","Coyote","10:05:24",NA,1,NA,"Winter",2013,"MMW"
"3139",2013-01-16,"R04-MMW2-WI13(9).JPG","Coyote","8:23:00",NA,1,NA,"Winter",2013,"MMW"
"3140",2013-01-16,"R04-MMW2-WI13(10).JPG","Coyote","8:22:31",NA,0,NA,"Winter",2013,"MMW"
"3141",2013-01-16,"R04-MMW2-WI13(11).JPG","Coyote","8:21:59",NA,1,NA,"Winter",2013,"MMW"
"3142",2013-01-15,"R04-MMW2-WI13(12).JPG","Coyote","23:09:34",NA,1,NA,"Winter",2013,"MMW"
"3143",2013-01-15,"R04-MMW2-WI13(13).JPG","Coyote","23:08:58",NA,1,NA,"Winter",2013,"MMW"
"3144",2013-01-15,"R04-MMW2-WI13(14).JPG","Coyote","23:08:29",NA,1,NA,"Winter",2013,"MMW"
"3145",2013-01-15,"R04-MMW2-WI13(15).JPG","Coyote","23:07:50",NA,0,NA,"Winter",2013,"MMW"
"3146",2013-01-15,"R04-MMW2-WI13(16).JPG","Coyote","23:01:29",NA,0,NA,"Winter",2013,"MMW"
"3147",2013-01-15,"R04-MMW2-WI13(17).JPG","Coyote","23:00:42",NA,1,NA,"Winter",2013,"MMW"
"3148",2013-01-15,"R04-MMW2-WI13(18).JPG","Coyote","22:59:33",NA,1,NA,"Winter",2013,"MMW"
"3149",2013-02-09,"R03-CPG1-WI13(1).JPG","Coyote","17:17:07",NA,0,NA,"Winter",2013,"CPG"
"3150",2013-02-06,"R03-CPG1-WI13(2).JPG","Coyote","18:59:10",NA,0,NA,"Winter",2013,"CPG"
"3151",2013-02-03,"R03-CPG1-WI13(3).JPG","Coyote","23:04:02",NA,0,NA,"Winter",2013,"CPG"
"3152",2013-01-31,"R03-CPG1-WI13(4).JPG","Coyote","18:42:35",NA,0,NA,"Winter",2013,"CPG"
"3153",2013-01-24,"R03-CPG1-WI13(5).JPG","Coyote","14:29:23",NA,0,NA,"Winter",2013,"CPG"
"3154",2013-01-22,"R03-CPG1-WI13(6).JPG","Coyote","5:37:58",NA,0,NA,"Winter",2013,"CPG"
"3155",2013-01-22,"R03-CPG1-WI13(7).JPG","Coyote","5:37:30",NA,0,NA,"Winter",2013,"CPG"
"3156",2013-01-19,"R03-CPG1-WI13(8).JPG","Coyote","4:15:46",NA,0,NA,"Winter",2013,"CPG"
"3157",2013-01-17,"R03-CPG1-WI13(9).JPG","Coyote","19:12:03",NA,0,NA,"Winter",2013,"CPG"
"3158",2013-01-17,"R03-CPG1-WI13(10).JPG","Coyote","19:10:44",NA,0,NA,"Winter",2013,"CPG"
"3159",2013-01-15,"R03-CPG1-WI13(11).JPG","Coyote","23:54:16",NA,0,NA,"Winter",2013,"CPG"
"3160",2013-01-15,"R03-CPG1-WI13(12).JPG","Coyote","23:51:44",NA,0,NA,"Winter",2013,"CPG"
"3161",2013-01-15,"R03-CPG1-WI13(13).JPG","Coyote","17:12:55",NA,0,NA,"Winter",2013,"CPG"
"3162",2013-01-24,"S05-SFP2-WI13(1).JPG","Coyote","23:07:52",NA,0,NA,"Winter",2013,"SFP"
"3163",2013-01-24,"S05-SFP2-WI13(1).JPG","Coyote","23:04:14",NA,1,NA,"Winter",2013,"SFP"
"3164",2013-01-18,"S05-SFP2-WI13(2).JPG","Coyote","0:17:07",NA,1,NA,"Winter",2013,"SFP"
"3165",2013-01-18,"S05-SFP2-WI13(2).JPG","Coyote","3:11:59",NA,1,NA,"Winter",2013,"SFP"
"3168",2013-01-17,"R08-VLG1-WI13(1).JPG","Coyote","8:33:56",NA,1,NA,"Winter",2013,"VLG"
"3169",2013-01-17,"R08-VLG1-WI13(1).JPG","Coyote","7:22:15",NA,1,NA,"Winter",2013,"VLG"
"3172",2013-02-10,"D10-VHC1-WI13(1).JPG","Coyote","13:58:39",NA,1,NA,"Winter",2013,"VHC"
"3173",2013-02-08,"D10-VHC1-WI13(2).JPG","Coyote","13:44:01",NA,1,NA,"Winter",2013,"VHC"
"3174",2013-02-07,"D10-VHC1-WI13(3).JPG","Coyote","22:57:13",NA,1,NA,"Winter",2013,"VHC"
